,id,name,category,email,description,established,telegram_url,instagram_url,description_clean,interest_areas
124,91,Qiial Dance Club,sports,qiialdc@nu.edu.kz,"Qiial is a student dance club where girls come together to dance in the High Heels style. We learn how to move beautifully, walk confidently in heels, and embrace our femininity. Qiial is more than just a dance club - it’s a safe and fun space where you can be yourself, grow, and enjoy every step. We support each other, build confidence, and have lots of fun along the way. If you want to dance, feel confident, and connect with amazing girls - Qiial is the place for you!


**Location:** Nazarbayev University


## Activities
- Workshops with professional choreographers
- Guest lectures with choreographers
- Annual dance concert


## Achievements
- Held two annual concerts with performances by club members
- Invited professional choreographer @heyzhaan_ for a workshop and motivational talk


## Entry Requirements
- High Heels Workshop",2020-09-01,https://t.me/qiialdc,https://www.instagram.com/qiialdc/,"Qiial is a student dance club where girls come together to dance in the High Heels style. We learn how to move beautifully, walk confidently in heels, and embrace our femininity. Qiial is more than just a dance club - it’s a safe and fun space where you can be yourself, grow, and enjoy every step. We support each other, build confidence, and have lots of fun along the way. If you want to dance, feel confident, and connect with amazing girls - Qiial is the place for you! Activities Workshops with professional choreographers Guest lectures with choreographers Annual dance concert Achievements Held two annual concerts with performances by club members Invited professional choreographer @heyzhaan_ for a workshop and motivational talk Entry Requirements High Heels Workshop",Dance
125,53,Rave Club,cultural,rave@nu.edu.kz,"Our goal is to connect people interested in DJing, who share passion for music, dance and parties.


**Location:** 26 Block 128/1 Room, Dormitory


## Activities
- Nauryz Toi
- Break Party
- Halloween Party
- Snow Ball


## Achievements
- Many more to come!


## Entry Requirements
- All levels are welcome!
- To feel the rhythm and beats",2020-09-01,https://t.me/rave,https://www.instagram.com/rave.nu/,"Our goal is to connect people interested in DJing, who share passion for music, dance and parties. Activities Nauryz Toi Break Party Halloween Party Snow Ball Achievements Many more to come! Entry Requirements All levels are welcome! To feel the rhythm and beats",Music & Performance
126,16,Robotics Club,academic,roboticsclub@nu.edu.kz,"The Official Robotics Club at Nazarbayev University is a premier technical organization that brings together students from engineering, computer science, and physics to design, build, and program autonomous systems.
The club serves as an interdisciplinary bridge between theory and hardware through several key activities:
Hands-on Hardware Prototyping: Members gain access to advanced tools such as 3D printers, laser cutters, and printed circuit board (PCB) mills to transform digital designs into physical machines.
Embedded Systems & Control: Workshops focus on the ""brain"" of the robot, teaching members how to work with microcontrollers (Arduino, STM32, Raspberry Pi), sensor integration, and PID control algorithms.
Competitive Engineering: The club often prepares teams for national and international competitions, such as Eurobot or local VEX and all-terrain challenges, where bots must autonomously navigate obstacles or complete complex tasks.
Research Integration: Many club members collaborate with the NU SEDS Robotics Department and the Institute of Smart Systems and Artificial Intelligence (ISSAI), applying machine learning and computer vision to real-world robotic solutions like automated storage systems or smart irrigation.",2020-09-01,https://t.me/roboticsclub,https://www.instagram.com/roboticsclub,"The Official Robotics Club at Nazarbayev University is a premier technical organization that brings together students from engineering, computer science, and physics to design, build, and program autonomous systems. The club serves as an interdisciplinary bridge between theory and hardware through several key activities: Hands-on Hardware Prototyping: Members gain access to advanced tools such as 3D printers, laser cutters, and printed circuit board (PCB) mills to transform digital designs into physical machines. Embedded Systems & Control: Workshops focus on the ""brain"" of the robot, teaching members how to work with microcontrollers (Arduino, STM32, Raspberry Pi), sensor integration, and PID control algorithms. Competitive Engineering: The club often prepares teams for national and international competitions, such as Eurobot or local VEX and all-terrain challenges, where bots must autonomously navigate obstacles or complete complex tasks. Research Integration: Many club members collaborate with the NU SEDS Robotics Department and the Institute of Smart Systems and Artificial Intelligence (ISSAI), applying machine learning and computer vision to real-world robotic solutions like automated storage systems or smart irrigation.",Technology & Computing
127,70,Sample Magazine,cultural,samplemag@nu.edu.kz,"Sample is a platform where art, culture, and style under students' voices collide. Each semester, we bring one magazine issue to life through original articles, eye-catching layouts, and creative photoshoots. However, we’re more than just a magazine.
We collaborate with a wide range of student clubs - from music bands to photographers and dance clubs - to show off diverse talents of NU students. We collaborate with 20+ passionate student designers, 10+ writers, and 10+ graphic designers, each bringing their own vision to the evolving world of Central Asian fashion.
Throughout the year, we host vibrant and inclusive fashion events such as thrifting parties, art performances, fashion design contests, and our highly anticipated annual runway show, which gathers over 300 attendees. Sustainability and environmental care are at the heart of our work - from promoting second-hand fashion to using eco-conscious materials in our designs.
At Sample, creativity meets community, and every issue is a celebration of student expression, creativity, and purpose.


**Location:** 27 Block 147 Room, Dormitory


## Activities
- Magazine making & Fashion Runways
- Thrifting parties & Live art performances
- Fashion design and Photography Contests & Creative Photoshoots
- Social Media Promo activity & Internal fashion-related workshops


## Achievements
- The first hard-copy magazine made by students to be stored at NU library
- Collaborations with large Kazakh media organizations - Partners Media Group, Elle Kazakhstan, Harper's Bazaar - and Central Asian influencers - @ohmybabyzee @nazira_in_zvuk


## Entry Requirements
- Have passion for creativity and fashion
- Have skills related for intended member position
- Ability to work in a team",2020-09-01,https://t.me/samplemag,https://www.instagram.com/sample.mag.nu/,"Sample is a platform where art, culture, and style under students' voices collide. Each semester, we bring one magazine issue to life through original articles, eye-catching layouts, and creative photoshoots. However, we’re more than just a magazine. We collaborate with a wide range of student clubs - from music bands to photographers and dance clubs - to show off diverse talents of NU students. We collaborate with 20+ passionate student designers, 10+ writers, and 10+ graphic designers, each bringing their own vision to the evolving world of Central Asian fashion. Throughout the year, we host vibrant and inclusive fashion events such as thrifting parties, art performances, fashion design contests, and our highly anticipated annual runway show, which gathers over 300 attendees. Sustainability and environmental care are at the heart of our work - from promoting second-hand fashion to using eco-conscious materials in our designs. At Sample, creativity meets community, and every issue is a celebration of student expression, creativity, and purpose. Activities Magazine making & Fashion Runways Thrifting parties & Live art performances Fashion design and Photography Contests & Creative Photoshoots Social Media Promo activity & Internal fashion-related workshops Achievements The first hard-copy magazine made by students to be stored at NU library Collaborations with large Kazakh media organizations - Partners Media Group, Elle Kazakhstan, Harper's Bazaar - and Central Asian influencers - @ohmybabyzee @nazira_in_zvuk Entry Requirements Have passion for creativity and fashion Have skills related for intended member position Ability to work in a team",Arts & Creativity; Film & Media
129,155,SDSN Youth Kazakhstan,academic,sdsn@nu.edu.kz,"SDSN Youth Kazakhstan at Nazarbayev University is a specialized student branch of the UN Sustainable Development Solutions Network (SDSN). It serves as a bridge between high-level global policy and grassroots student action, mobilizing youth to implement the 17 Sustainable Development Goals (SDGs) within Kazakhstan.


The club operates through several strategic pillars:
Applied Awareness & Advocacy: Organizing high-impact campus events like ""SDG Week,"" which includes interactive quizzes, movie screenings (e.g., The True Cost), and art exhibitions aimed at educating the student body on responsible consumption and social justice.  
Climate & Environment Action: Leading technical and awareness projects such as the Local Conference of Youth (LCOY) Kazakhstan and ""Climate Talks,"" where students engage with professionals to develop local strategies for climate mitigation.  
Storytelling & Research: Managing the ""Sustainability in Stories"" initiative, a trilingual (Kazakh, Russian, English) publication that showcases youth-led sustainable projects and research from across the country to a global audience.  
Practical Innovation: Partnering with organizations like the British Embassy or Urban Forum Kazakhstan to host case contests and workshops on ""Regenerative Culture"" and ""Disaster Risk Reduction,"" challenging students to build tangible solutions for urban and social issues",2025-10-21,https://t.me/sdsnyouth,https://www.instagram.com/sdsnyouth.kazakhstan/,"SDSN Youth Kazakhstan at Nazarbayev University is a specialized student branch of the UN Sustainable Development Solutions Network (SDSN). It serves as a bridge between high-level global policy and grassroots student action, mobilizing youth to implement the 17 Sustainable Development Goals (SDGs) within Kazakhstan. The club operates through several strategic pillars: Applied Awareness & Advocacy: Organizing high-impact campus events like ""SDG Week,"" which includes interactive quizzes, movie screenings (e.g., The True Cost), and art exhibitions aimed at educating the student body on responsible consumption and social justice. Climate & Environment Action: Leading technical and awareness projects such as the Local Conference of Youth (LCOY) Kazakhstan and ""Climate Talks,"" where students engage with professionals to develop local strategies for climate mitigation. Storytelling & Research: Managing the ""Sustainability in Stories"" initiative, a trilingual (Kazakh, Russian, English) publication that showcases youth-led sustainable projects and research from across the country to a global audience. Practical Innovation: Partnering with organizations like the British Embassy or Urban Forum Kazakhstan to host case contests and workshops on ""Regenerative Culture"" and ""Disaster Risk Reduction,"" challenging students to build tangible solutions for urban and social issues",Social Impact & Volunteering; Debate & Public Speaking
130,152,SEDS.KZ,professional,seds.student.chapter@nu.edu.kz,"SEDS stands for Students for the Exploration and Development of Space. It was founded in 1980 at MIT by Peter Diamandis. Today SEDS has 85 chapters in the USA, over 30 international branches and consists of 10,000 members around the globe.

SEDS pursues to promote the exploration and development of space by educating people about the benefits of space, supporting a network of interested students, providing an opportunity for members to develop their leadership skills, and inspiring people through their involvement in space-related projects. We believe in a space-faring civilization and that focusing the enthusiasm of students is the key to humankind's future in space.


**Location:** 27 Block 144 Room, Dormitory


## Activities
- Stargazings
- Rocket Launches
- Treasure Hunts
- Space Talks
- Space Topic Related Lectures


## Achievements
- Annually conducted Cosmothon event, a space-themed hackathon
- Participation at rocketry contests and forums


## Entry Requirements
- Interest in new technologies
- Team working skills
- Wish to achieve great results",2025-10-20,https://t.me/seds_kz,https://www.instagram.com/seds.kz/,"SEDS stands for Students for the Exploration and Development of Space. It was founded in 1980 at MIT by Peter Diamandis. Today SEDS has 85 chapters in the USA, over 30 international branches and consists of 10,000 members around the globe. SEDS pursues to promote the exploration and development of space by educating people about the benefits of space, supporting a network of interested students, providing an opportunity for members to develop their leadership skills, and inspiring people through their involvement in space-related projects. We believe in a space-faring civilization and that focusing the enthusiasm of students is the key to humankind's future in space. Activities Stargazings Rocket Launches Treasure Hunts Space Talks Space Topic Related Lectures Achievements Annually conducted Cosmothon event, a space-themed hackathon Participation at rocketry contests and forums Entry Requirements Interest in new technologies Team working skills Wish to achieve great results",Science & Research; Technology & Computing
134,28,SIAM Student Chapter,academic,siam@nu.edu.kz,"Our club brings together students passionate about applied mathematics and how it shapes science and industry. We host guest lectures, prep nights, and collaborative events that make challenging concepts easier to understand and more exciting to explore. It’s about sharing curiosity, building problem solving skills, and being part of a group that values both knowledge and teamwork. Whether you are new to math or already deep into proofs and theorems, SIAM NU is the place to grow!


**Location:** 26 Block, 129 Room, Dormitory


## Activities
- SIAM Talks
- Math Carousel
- Pie Week
- Math Olympiad


## Achievements
- 2022 Student Awards Short List — Academic Club of the Year
- 2023 Student Awards Short List — Academic Club of the Year
- 2025 Student Awards Short List — Academic Club of the Year


## Entry Requirements
- Anyone interested in math is welcome!",2020-09-01,https://t.me/siam,https://www.instagram.com/siam_nu_sc/,"Our club brings together students passionate about applied mathematics and how it shapes science and industry. We host guest lectures, prep nights, and collaborative events that make challenging concepts easier to understand and more exciting to explore. It’s about sharing curiosity, building problem solving skills, and being part of a group that values both knowledge and teamwork. Whether you are new to math or already deep into proofs and theorems, SIAM NU is the place to grow! Activities SIAM Talks Math Carousel Pie Week Math Olympiad Achievements 2022 Student Awards Short List — Academic Club of the Year 2023 Student Awards Short List — Academic Club of the Year 2025 Student Awards Short List — Academic Club of the Year Entry Requirements Anyone interested in math is welcome!",Science & Research
136,31,SME Student Chapter,academic,sme@nu.edu.kz,"The Society for Mining, Metallurgy & Exploration (SME Student Chapter) at Nazarbayev University is a proactive and passionate student organization committed to advancing the fields of mining, metallurgy, and exploration. It serves as a vibrant platform for students interested in mining engineering, metallurgy, and related disciplines to engage with industry professionals and academic experts. Aligned with the university’s School of Mining and Geosciences established in 2016, the chapter promotes professional development and academic excellence among its members.


**Location:** Nazarbayev University


## Activities
- Networking events with industry and academic experts
- Workshops on mining, metallurgy, and exploration
- Collaborative projects with professionals from around the world
- Career pathway discussions and industry trend analysis


## Achievements
- Organized a case championship with a 600,000 KZT prize fund, challenging participants with real-world industry problems
- Hosted over 10 guest speaker events featuring professionals from academia and industry


## Entry Requirements
- Current student majoring in Mining Engineering or Geology at Nazarbayev University
- Ambition, dedication, and passion for professional and personal growth
- Active engagement in the NU community and contribution to club activities",2020-09-01,https://t.me/sme,https://www.instagram.com/nu_sme_sc/,"The Society for Mining, Metallurgy & Exploration (SME Student Chapter) at Nazarbayev University is a proactive and passionate student organization committed to advancing the fields of mining, metallurgy, and exploration. It serves as a vibrant platform for students interested in mining engineering, metallurgy, and related disciplines to engage with industry professionals and academic experts. Aligned with the university’s School of Mining and Geosciences established in 2016, the chapter promotes professional development and academic excellence among its members. Activities Networking events with industry and academic experts Workshops on mining, metallurgy, and exploration Collaborative projects with professionals from around the world Career pathway discussions and industry trend analysis Achievements Organized a case championship with a 600,000 KZT prize fund, challenging participants with real-world industry problems Hosted over 10 guest speaker events featuring professionals from academia and industry Entry Requirements Current student majoring in Mining Engineering or Geology at Nazarbayev University Ambition, dedication, and passion for professional and personal growth Active engagement in the NU community and contribution to club activities",Science & Research
137,25,Sociology and Anthropology Students Association,academic,sasa@nu.edu.kz,"The Sociology and Anthropology Students Association (SASA) at Nazarbayev University is a specialized academic and professional organization designed for those interested in the systematic study of human behavior, social structures, and cultural diversity.
The association provides a platform for intellectual and social growth through several key pillars:
Academic Discourse & Research: Organizing ""Sociology/Anthropology Talks"" and seminars where students present their research or discuss contemporary social theories. The club often hosts guest speakers from the international academic community.
Fieldwork & Methodological Training: Providing workshops on qualitative and quantitative research methods—such as ethnography, participant observation, and survey design—helping students transition from classroom theory to practical data collection.
Social & Cultural Engagement: Hosting ""Cinema Clubs"" and discussion circles that analyze films and documentaries through a sociological lens, fostering critical thinking about power, identity, and globalization.
Professional Integration: Building a network between undergraduate students and faculty members, assisting with graduate school applications, and exploring career paths in policy, NGOs, marketing research, and academia.
",2020-09-01,https://t.me/sasa,https://www.instagram.com/sasa,"The Sociology and Anthropology Students Association (SASA) at Nazarbayev University is a specialized academic and professional organization designed for those interested in the systematic study of human behavior, social structures, and cultural diversity. The association provides a platform for intellectual and social growth through several key pillars: Academic Discourse & Research: Organizing ""Sociology/Anthropology Talks"" and seminars where students present their research or discuss contemporary social theories. The club often hosts guest speakers from the international academic community. Fieldwork & Methodological Training: Providing workshops on qualitative and quantitative research methods—such as ethnography, participant observation, and survey design—helping students transition from classroom theory to practical data collection. Social & Cultural Engagement: Hosting ""Cinema Clubs"" and discussion circles that analyze films and documentaries through a sociological lens, fostering critical thinking about power, identity, and globalization. Professional Integration: Building a network between undergraduate students and faculty members, assisting with graduate school applications, and exploring career paths in policy, NGOs, marketing research, and academia.",Debate & Public Speaking; Science & Research
138,22,Spanish Club,academic,spanishclub@nu.edu.kz,"Spanish Club is dedicated to promoting the Spanish language and the diverse cultures of Spanish-speaking countries through hosting weekly speaking sessions, cultural nights, movie screenings, and holiday celebrations such as Día de los Muertos. Whether you're fluent or just starting out, we welcome everyone interested in learning and experiencing something new.


**Location:** 26 Block 128/1 Room, Dormitory


## Activities
- Speaking Clubs
- Spanish Movie Nights
- Cookie Fest
- Coco Fest
- Polyglot Olympiad
- Midterm nights: SPA 101, SPA 102, SPA 201, SPA 202


## Achievements
- Many to come!


## Entry Requirements
- Interest in Spanish language or culture
- Open to all levels
- Willingness to participate actively",2020-09-01,https://t.me/spanishclub,https://www.instagram.com/nuspanish/,"Spanish Club is dedicated to promoting the Spanish language and the diverse cultures of Spanish-speaking countries through hosting weekly speaking sessions, cultural nights, movie screenings, and holiday celebrations such as Día de los Muertos. Whether you're fluent or just starting out, we welcome everyone interested in learning and experiencing something new. Activities Speaking Clubs Spanish Movie Nights Cookie Fest Coco Fest Polyglot Olympiad Midterm nights: SPA 101, SPA 102, SPA 201, SPA 202 Achievements Many to come! Entry Requirements Interest in Spanish language or culture Open to all levels Willingness to participate actively",Culture & Languages
139,34,SPE Student Chapter,academic,spe@nu.edu.kz,"The Society of Petroleum Engineers (SPE) connects professionals from all corners of the oil and gas sector, fostering collaboration, innovation, and growth. We, as a student chapter, organize educational activities, where future Oil & Gas professionals can network and learn lots of new things. Aside from academic stuff, we also organize many fun activities for all students! Therefore, if you want to join an active, friendly group of students, SPE is the place!


**Location:** 27 Block 144 Room, Dormitory


## Activities
- Case Championships
- Technical Lectures
- SPE Olympic Games
- SPE Cares


## Achievements
- NU Awards Academic Club Winner


## Entry Requirements
- Any major
- Desire to be active and have fun!",2020-09-01,https://t.me/spe,https://www.instagram.com/nu_spe_sc/,"The Society of Petroleum Engineers (SPE) connects professionals from all corners of the oil and gas sector, fostering collaboration, innovation, and growth. We, as a student chapter, organize educational activities, where future Oil & Gas professionals can network and learn lots of new things. Aside from academic stuff, we also organize many fun activities for all students! Therefore, if you want to join an active, friendly group of students, SPE is the place! Activities Case Championships Technical Lectures SPE Olympic Games SPE Cares Achievements NU Awards Academic Club Winner Entry Requirements Any major Desire to be active and have fun!",Science & Research
140,66,Student Awards,cultural,studentawards@nu.edu.kz,"The Annual NU Student Awards is the university’s most prestigious event-driven organization, dedicated to recognizing and celebrating excellence within the student body, student clubs, and the broader university community.


Unlike hobby-based clubs, this organization functions as a high-stakes event production and management team, focusing on several key pillars:
Honoring Excellence: Managing the formal nomination and selection process for various awards, such as ""Student of the Year,"" ""Best Student Club,"" and ""Contribution to University Life,"" ensuring transparency and merit-based recognition.
Large-Scale Event Production: Coordinating the logistics for the annual ceremony—often the biggest event in the NU calendar—including venue management, stage design, technical production, and guest relations.
Creative Content & Scripting: Developing the narrative for the ceremony through scriptwriting, video production, and performance coordination to ensure a high-quality, professional entertainment experience.
Community Integration: Acts as a unifying force on campus by bringing together athletes, artists, researchers, and student leaders to celebrate their collective achievements over the academic year.
",2020-09-01,https://t.me/studentawards,https://www.instagram.com/studentawards,"The Annual NU Student Awards is the university’s most prestigious event-driven organization, dedicated to recognizing and celebrating excellence within the student body, student clubs, and the broader university community. Unlike hobby-based clubs, this organization functions as a high-stakes event production and management team, focusing on several key pillars: Honoring Excellence: Managing the formal nomination and selection process for various awards, such as ""Student of the Year,"" ""Best Student Club,"" and ""Contribution to University Life,"" ensuring transparency and merit-based recognition. Large-Scale Event Production: Coordinating the logistics for the annual ceremony—often the biggest event in the NU calendar—including venue management, stage design, technical production, and guest relations. Creative Content & Scripting: Developing the narrative for the ceremony through scriptwriting, video production, and performance coordination to ensure a high-quality, professional entertainment experience. Community Integration: Acts as a unifying force on campus by bringing together athletes, artists, researchers, and student leaders to celebrate their collective achievements over the academic year.",Arts & Creativity
141,111,Student Fund Budget Committee,social,studentfund@nu.edu.kz,"SFBC (Student Fund Budget Committee) allocates funds from the Student Fund, received from Nazarbayev University students, to develop and support campus life. The committee manages the procedure for financing student activities and works to improve the student experience at NU.


## Activities
- Biweekly meetings reviewing applications from student clubs
- Allocation of funds to support initiatives
- Managing the procedure for financing student activities
- Campus life development projects


## Achievements
- Held 6 meetings covering 80-100 applications per semester
- Allocated over 14 million tenge for student club initiatives


## Entry Requirements
- cGPA 2.33 or above
- Be able to allocate 6-8 hours per week
- Strong desire to improve student life at NU",2020-09-01,https://t.me/studentfund,https://www.instagram.com/nu_student_fund/,"SFBC (Student Fund Budget Committee) allocates funds from the Student Fund, received from Nazarbayev University students, to develop and support campus life. The committee manages the procedure for financing student activities and works to improve the student experience at NU. Activities Biweekly meetings reviewing applications from student clubs Allocation of funds to support initiatives Managing the procedure for financing student activities Campus life development projects Achievements Held 6 meetings covering 80-100 applications per semester Allocated over 14 million tenge for student club initiatives Entry Requirements cGPA 2.33 or above Be able to allocate 6-8 hours per week Strong desire to improve student life at NU",Business & Finance; Social Impact & Volunteering
142,109,Student Government,social,student_government@nu.edu.kz,"Student Government NU

The Nazarbayev University Student Government (NU SG) is the supreme representative body of the student self-governance system. Modeled after the governmental structure of the Republic of Kazakhstan, it acts as the vital bridge between the student body and the university administration.
The organization operates as a ""school of management"" through several functional branches:
Representation & Advocacy: SG members sit on high-level University committees, including the Academic Council, ensuring student perspectives are considered in the design of academic policies, course modifications, and campus regulations.
Student Life & Social Initiatives: The SG oversees the registration and funding of student clubs, organizes large-scale traditional events (like Nauryz celebrations or the Integrity Forum), and manages social projects aimed at improving student well-being.
Professional Development: Through various ministries and committees, the SG facilitates workshops, leadership training, and networking events designed to build active citizenship and managerial skills.
External Relations: Representing the NU student community in national and international forums, collaborating with other universities and youth organizations in Kazakhstan and abroad.",2020-09-01,https://t.me/sg_mmc,https://www.instagram.com/nu_student_government?igsh=cjltMXB1a3ltaTZy,"Student Government NU The Nazarbayev University Student Government (NU SG) is the supreme representative body of the student self-governance system. Modeled after the governmental structure of the Republic of Kazakhstan, it acts as the vital bridge between the student body and the university administration. The organization operates as a ""school of management"" through several functional branches: Representation & Advocacy: SG members sit on high-level University committees, including the Academic Council, ensuring student perspectives are considered in the design of academic policies, course modifications, and campus regulations. Student Life & Social Initiatives: The SG oversees the registration and funding of student clubs, organizes large-scale traditional events (like Nauryz celebrations or the Integrity Forum), and manages social projects aimed at improving student well-being. Professional Development: Through various ministries and committees, the SG facilitates workshops, leadership training, and networking events designed to build active citizenship and managerial skills. External Relations: Representing the NU student community in national and international forums, collaborating with other universities and youth organizations in Kazakhstan and abroad.",Debate & Public Speaking; Social Impact & Volunteering
144,86,Swimming Club,sports,swimmingclub@nu.edu.kz,"NU Swimming Club is a student-led sports community at Nazarbayev University that welcomes swimmers of all levels - from beginners to competitive athletes. We offer regular training sessions, host competitions, and build a supportive environment where students can improve their technique, stay active, and form lasting friendships. Whether you're chasing records or just love the water, this is your lane.


**Location:** Athletic center


## Activities
- NU Swimming Cup
- Charity Events
- Master Classes


## Achievements
- 1st place at Students Sports League
- Participation at National Universiade


## Entry Requirements
- Athletes: Try-outs will be held at the beginning of the semester.
- Athletes: All levels are welcome to participate.
- Athletes: Selection will be based on performance, technique, and commitment.
- Board Team: Entry is through an interview process. We're looking for motivated, responsible, and team-oriented individuals to help lead and grow the club.",2020-09-01,https://t.me/swimmingclub,https://www.instagram.com/nu_swimming/,"NU Swimming Club is a student-led sports community at Nazarbayev University that welcomes swimmers of all levels - from beginners to competitive athletes. We offer regular training sessions, host competitions, and build a supportive environment where students can improve their technique, stay active, and form lasting friendships. Whether you're chasing records or just love the water, this is your lane. Activities NU Swimming Cup Charity Events Master Classes Achievements 1st place at Students Sports League Participation at National Universiade Entry Requirements Athletes: Try-outs will be held at the beginning of the semester. Athletes: All levels are welcome to participate. Athletes: Selection will be based on performance, technique, and commitment. Board Team: Entry is through an interview process. We're looking for motivated, responsible, and team-oriented individuals to help lead and grow the club.",Sports & Fitness
145,92,Taekwondo Club,sports,taekwondo@nu.edu.kz,"At Taekwondo Club, we believe martial arts is a journey of self-improvement. We offer regular training, competitions, and events that help students build resilience, skill, and strong friendships.


**Location:** Athletic Center, 3rd floor, Martial Arts Room


## Activities
- Taekwondo Masterclasses & Trainings
- Tournaments
- Belt Gradings
- Taekwondo Performances


## Achievements
- 2 times NU Awards Winner ""Sport Contribution of the Year""
- Multiple Black Belts
- National Taekwondo Competition Champions


## Entry Requirements
- Attend all trainings during the first 2 weeks to become a member.
- Maintain at least 70% attendance to remain an active member.
- All levels are welcome.",2020-09-01,https://t.me/NU_Taekwondo,https://www.instagram.com/nu_taekwondo/,"At Taekwondo Club, we believe martial arts is a journey of self-improvement. We offer regular training, competitions, and events that help students build resilience, skill, and strong friendships. Activities Taekwondo Masterclasses & Trainings Tournaments Belt Gradings Taekwondo Performances Achievements 2 times NU Awards Winner ""Sport Contribution of the Year"" Multiple Black Belts National Taekwondo Competition Champions Entry Requirements Attend all trainings during the first 2 weeks to become a member. Maintain at least 70% attendance to remain an active member. All levels are welcome.",Sports & Fitness
146,48,TedXNazarbayev University,academic,tedx@nu.edu.kz,"TEDxNU is a platform for bold ideas and confident voices. We organize TEDx conferences, workshops, and engaging activities that help students grow as public speakers and changemakers.


**Location:** 27 Block 150 Room, Dormitory


## Activities
- Open microphone
- Official TEDx Conference
- Workshops and Master Classes
- Guest Lectures


## Achievements
- Hosted official TEDx conferences for the last 10 years


## Entry Requirements
- Open to all curious and motivated students
- No public speaking experience required, we’ll teach you everything you need",2020-09-01,https://t.me/tedx,https://www.instagram.com/tedx_nu/,"TEDxNU is a platform for bold ideas and confident voices. We organize TEDx conferences, workshops, and engaging activities that help students grow as public speakers and changemakers. Activities Open microphone Official TEDx Conference Workshops and Master Classes Guest Lectures Achievements Hosted official TEDx conferences for the last 10 years Entry Requirements Open to all curious and motivated students No public speaking experience required, we’ll teach you everything you need",Debate & Public Speaking
147,74,The Film Society,cultural,cinemalectures@nu.edu.kz,"At The Film Society, we explore the evolution of cinematic artistry, reflecting on its rich history and enduring impact on culture. Our club invites cinephiles and curious minds alike to engage in thoughtful dialogue about the craft, innovation, and storytelling power of film. Join us every week for curated film screenings followed by lively, moderated discussions.


**Location:** 27 Block 146 Room, Dormitory


## Activities
- Movie screenings
- Discussions after movie screenings
- Guest lectures


## Achievements
- Many more to come!


## Entry Requirements
- Love for Films
- Open to all levels of Familiarity with Cinematography",2020-09-01,https://t.me/nuthefilmsociety,https://www.instagram.com/nu_filmsociety/,"At The Film Society, we explore the evolution of cinematic artistry, reflecting on its rich history and enduring impact on culture. Our club invites cinephiles and curious minds alike to engage in thoughtful dialogue about the craft, innovation, and storytelling power of film. Join us every week for curated film screenings followed by lively, moderated discussions. Activities Movie screenings Discussions after movie screenings Guest lectures Achievements Many more to come! Entry Requirements Love for Films Open to all levels of Familiarity with Cinematography",Film & Media
148,37,Turkish Club,academic,turkishclub@nu.edu.kz,"The Official Turkish Club at Nazarbayev University is a cultural organization dedicated to fostering a deep appreciation for the language, history, and modern life of Turkey, while strengthening the historical and linguistic ties between the Turkish and Kazakh peoples.
The club provides a platform for cultural exchange through several key pillars:
Language & Conversation: Organizing ""Turkish Speaking Clubs"" for learners of all levels, helping students master Turkish grammar and vocabulary while practicing with native speakers or advanced students.
Cultural Celebrations: Hosting events centered around Turkish national holidays and traditions, such as Republic Day or the traditional Turkish Breakfast (Kahvaltı), which serves as a major social gathering for the community.
Art & Media: Exploring the global influence of Turkish cinema and television (Dizi) through screening events, and hosting workshops on traditional arts like Ebru (paper marbling) or calligraphy.
Tourism & History: Providing insights into Turkey’s diverse geography—from the historic landmarks of Istanbul to the landscapes of Cappadocia—and discussing the shared Oghuz roots that connect Turkish and Kazakh cultures.
",2020-09-01,https://t.me/turkishclub,https://www.instagram.com/turkishclub,"The Official Turkish Club at Nazarbayev University is a cultural organization dedicated to fostering a deep appreciation for the language, history, and modern life of Turkey, while strengthening the historical and linguistic ties between the Turkish and Kazakh peoples. The club provides a platform for cultural exchange through several key pillars: Language & Conversation: Organizing ""Turkish Speaking Clubs"" for learners of all levels, helping students master Turkish grammar and vocabulary while practicing with native speakers or advanced students. Cultural Celebrations: Hosting events centered around Turkish national holidays and traditions, such as Republic Day or the traditional Turkish Breakfast (Kahvaltı), which serves as a major social gathering for the community. Art & Media: Exploring the global influence of Turkish cinema and television (Dizi) through screening events, and hosting workshops on traditional arts like Ebru (paper marbling) or calligraphy. Tourism & History: Providing insights into Turkey’s diverse geography—from the historic landmarks of Istanbul to the landscapes of Cappadocia—and discussing the shared Oghuz roots that connect Turkish and Kazakh cultures.",Culture & Languages
